Datasets,Models,Metrics,Combination,Value,Rank
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name+CWE Example+Vulnerable Lines,299.83870967741933,84
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description,299.85483870967744,85
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE Example+Vulnerable Lines,299.93548387096774,86
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name+CWE Example,299.93548387096774,86
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Name+Vulnerable Lines,300.06451612903226,88
zeroday,claude-3-haiku-20240307,#Output Token,CWE Example,300.46774193548384,89
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE ID+CWE Description+CWE Example+Vulnerable Lines,300.5967741935484,90
zeroday,claude-3-haiku-20240307,#Output Token,CWE ID+CWE Name+CWE Description,301.4193548387097,91
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CWE Description+CWE Example+Vulnerable Lines,301.4193548387097,91
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID+CWE Name+CWE Description+CWE Example,301.5967741935484,93
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID+CWE Name+CWE Description+Vulnerable Lines,302.0483870967742,94
zeroday,claude-3-haiku-20240307,#Output Token,CWE Name+CWE Description+CWE Example+Vulnerable Lines,302.241935483871,95
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Name+CWE Example,302.30645161290323,96
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CWE ID+CWE Name+CWE Description,302.61290322580646,97
zeroday,claude-3-haiku-20240307,#Output Token,CWE ID+CWE Name+CWE Example+Vulnerable Lines,302.66129032258067,98
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CWE Name+CWE Example+Vulnerable Lines,302.69354838709677,99
zeroday,claude-3-haiku-20240307,#Output Token,CWE ID+CWE Description+CWE Example+Vulnerable Lines,304.5967741935484,100
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CWE ID+CWE Name+CWE Example+Vulnerable Lines,305.03225806451616,101
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description,305.06451612903226,102
zeroday,claude-3-haiku-20240307,#Output Token,CWE ID+CWE Name+CWE Example,305.0806451612903,103
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE ID+CWE Description+CWE Example,305.6290322580645,104
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+CWE Example,305.7903225806452,105
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Name,306.5,106
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID,306.51612903225805,107
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Description,306.64516129032256,108
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Name+CWE Description+Vulnerable Lines,306.80645161290323,109
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID+CWE Name,306.8225806451613,110
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Name+CWE Description,306.93548387096774,111
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE ID+CWE Description,307.38709677419354,112
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE Name+CWE Description+CWE Example+Vulnerable Lines,307.64516129032256,113
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID+CWE Description,307.6774193548387,114
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID+CWE Example+Vulnerable Lines,307.98387096774195,115
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Description+CWE Example+Vulnerable Lines,308.0967741935484,116
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description,308.11290322580646,117
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Name+CWE Description+CWE Example+Vulnerable Lines,308.1290322580645,118
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Name+CWE Example+Vulnerable Lines,308.30645161290323,119
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID+CWE Name+CWE Description,308.43548387096774,120
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID+CWE Description+CWE Example+Vulnerable Lines,308.56451612903226,121
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,308.6774193548387,122
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE Example+Vulnerable Lines,308.7741935483871,123
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE ID+CWE Example+Vulnerable Lines,308.85483870967744,124
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID+CWE Name+CWE Example+Vulnerable Lines,310.2258064516129,125
zeroday,claude-3-haiku-20240307,#Output Token,CVE Description+CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,310.741935483871,126
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE Name+CWE Example+Vulnerable Lines,314.4516129032258,127
zeroday,claude-3-haiku-20240307,#Output Token,CVE ID+CVE Description+CWE Description+CWE Example+Vulnerable Lines,319.88709677419354,128
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Example+Vulnerable Lines,0.699587488396245,1
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Description+CWE Example+Vulnerable Lines,0.6954849611678109,2
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Example+Vulnerable Lines,0.6928743888501087,3
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Name+Vulnerable Lines,0.6920422426206541,4
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Name+CWE Example+Vulnerable Lines,0.6916265526014387,5
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Name+CWE Description+Vulnerable Lines,0.690110204697197,6
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Description+Vulnerable Lines,0.6893915287721627,7
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Name+Vulnerable Lines,0.688728001518526,8
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Example+Vulnerable Lines,0.6878454761426779,9
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Example+Vulnerable Lines,0.6876592967376288,10
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.6861321163411814,11
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Example+Vulnerable Lines,0.6858565233528244,12
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.6850683409412754,13
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.6846227230563495,14
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Description+CWE Example+Vulnerable Lines,0.6845181046766332,15
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Description+Vulnerable Lines,0.6833146235077543,16
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Description+Vulnerable Lines,0.6829107776023041,17
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.6828477569008213,18
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Name+Vulnerable Lines,0.682536766285331,19
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Description+CWE Example+Vulnerable Lines,0.6817895095106966,20
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Example+Vulnerable Lines,0.6813361971614663,21
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+Vulnerable Lines,0.6793182699391155,22
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Example+Vulnerable Lines,0.6765251398085793,23
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+Vulnerable Lines,0.6752592971801572,24
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Description+CWE Example+Vulnerable Lines,0.6752360772228206,25
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Description+Vulnerable Lines,0.6745364512774032,26
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+Vulnerable Lines,0.6728523846834202,27
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+Vulnerable Lines,0.6710909543709109,28
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+Vulnerable Lines,0.6707094545998167,29
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+Vulnerable Lines,0.6701037204645599,30
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Description+Vulnerable Lines,0.6698716276922219,31
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Description+Vulnerable Lines,0.6668914645299653,32
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Description+CWE Example+Vulnerable Lines,0.6664925623369459,33
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Name+CWE Example+Vulnerable Lines,0.6638809246086171,34
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.6625282861949118,35
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+Vulnerable Lines,0.6617874362196003,36
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Description+CWE Example+Vulnerable Lines,0.6609234634667819,37
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+Vulnerable Lines,0.6596914063575356,38
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Name+CWE Example+Vulnerable Lines,0.6589786310111327,39
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+Vulnerable Lines,0.6573941776400418,40
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Example+Vulnerable Lines,0.65725152201374,41
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Example+Vulnerable Lines,0.6564896836463782,42
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Example+Vulnerable Lines,0.6534644323097005,43
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Example+Vulnerable Lines,0.6530888293368847,44
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Example+Vulnerable Lines,0.6529511084603956,45
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Name+Vulnerable Lines,0.6529208321982389,46
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.6513160850360618,47
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Name+Vulnerable Lines,0.6511713895435848,48
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description+CWE Example,0.650824086297088,49
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Name+Vulnerable Lines,0.6507684459657272,50
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Name+CWE Description,0.6502256004956856,51
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Description+Vulnerable Lines,0.6500451933572314,52
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Description+Vulnerable Lines,0.6496203764794176,53
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Name,0.6494895925061784,54
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Description+CWE Example,0.6485129447286049,55
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description,0.6478636252907117,56
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Description+Vulnerable Lines,0.6478593380113215,57
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.6469355862666726,58
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Description+CWE Example,0.6461706266169144,59
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Description+CWE Example,0.6461015842847145,60
zeroday,claude-3-haiku-20240307,CodeBLEU,Vulnerable Lines,0.6459987011995972,61
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Description+Vulnerable Lines,0.6453229751427311,62
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Name+CWE Example+Vulnerable Lines,0.645284299014685,63
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Description+CWE Example+Vulnerable Lines,0.645242651479577,64
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID,0.644234077207754,65
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Description,0.6441350015823439,66
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Description,0.6441224628908443,67
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Description+Vulnerable Lines,0.6432852341788947,68
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Name+CWE Description+CWE Example+Vulnerable Lines,0.6430284397154749,69
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Example,0.6422243641177151,70
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Description,0.6420181133527725,71
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description,0.6417742672072209,72
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Example,0.641460192262871,73
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Name+Vulnerable Lines,0.6405172337035677,74
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Example,0.6403764153937516,75
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Example,0.6397277425636244,76
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Description+CWE Example,0.639327292772045,77
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Description,0.6392299335364621,78
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Example,0.6389460769863713,79
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Name+CWE Example,0.6376049663408959,80
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Name,0.6367659644566336,81
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Description+CWE Example,0.6363062958561497,82
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Name+CWE Description+Vulnerable Lines,0.6361964370809948,83
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE ID+CWE Name+CWE Description+CWE Example,0.6351337769012096,84
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Description+CWE Example+Vulnerable Lines,0.6345300703079421,85
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Example,0.6335058700242605,86
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Example,0.6306677340134387,87
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Name,0.6288091971119453,88
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE Description+CWE Name+CWE Description+CWE Example,0.6282206944365513,89
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name+CWE Description,0.6263843884582095,90
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Example,0.6259887752726359,91
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Name+CWE Description+Vulnerable Lines,0.6256842232195186,92
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Example,0.6255214295081645,93
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Name+CWE Description,0.6254301726857983,94
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID+CWE Name,0.6252736899908022,95
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE Description,0.6252178550765389,96
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Example,0.6250801960960289,97
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Name+CWE Description+Vulnerable Lines,0.624971761019224,98
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Example,0.6240579209311963,99
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CVE Description+CWE ID,0.6227762451865807,100
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Name+CWE Example,0.6218641153822325,101
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Description+CWE Example,0.6218098239522933,102
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Name+CWE Description+CWE Example,0.6210501318389338,103
zeroday,claude-3-haiku-20240307,CodeBLEU,None,0.6208865156830478,104
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Name+CWE Example,0.6208811258502158,105
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Name+CWE Description+CWE Example,0.6199575159014875,106
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Description+CWE Example,0.6191725136851605,107
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Example,0.6187944231211723,108
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Description+CWE Example,0.6179252238340911,109
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID,0.6169214510764329,110
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Name+CWE Example,0.6168910337855011,111
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Description+CWE Example,0.6162729554015038,112
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Description+CWE Example,0.6160490296419545,113
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID,0.6159531128006193,114
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID,0.6143610312214473,115
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Description,0.613594606887625,116
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Name,0.6130792843465244,117
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Description,0.6097604067105082,118
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Description,0.6094825477276116,119
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Name+CWE Description,0.6067236268429045,120
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Name+CWE Description,0.6065719316800335,121
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Name+CWE Description+CWE Example,0.6053513905076173,122
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE ID+CWE Name+CWE Description,0.6037614760975683,123
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE ID+CWE Name,0.6010636449804403,124
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Name,0.5995146516940784,125
zeroday,claude-3-haiku-20240307,CodeBLEU,CWE Name,0.5994828072573699,126
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Description,0.5931652525377006,127
zeroday,claude-3-haiku-20240307,CodeBLEU,CVE ID+CWE Name+CWE Description,0.593134727367831,128
zeroday,claude-3-haiku-20240307,Exact Match,CVE ID+CVE Description+CWE ID+CWE Example+Vulnerable Lines,0.16129032258064516,1
zeroday,claude-3-haiku-20240307,Exact Match,CVE ID+CVE Description+CWE Name+CWE Example+Vulnerable Lines,0.16129032258064516,1
